borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default
BRW_03582,Chanakya Murty,Gujarat,Construction,BR_19,LO_030,2022-09-19,1500000,12.83,60,486153,33999,0.07,672,0,30,Non-Filer,Machinery,2,Red,Stressed,1
BRW_03583,Anvi Bajaj,Madhya Pradesh,Electronics,BR_06,LO_015,2022-07-28,750000,18.09,12,66848,68792,1.029,686,5,0,Regular,Gold,0,Red,Active,0
BRW_03584,Lipika Dar,Haryana,Food & Beverage,BR_08,LO_023,2022-12-05,2000000,15.15,24,401650,97115,0.242,688,0,120,Regular,Property,1,Critical,NPA,1
BRW_03585,Alexander Singh,Maharashtra,Textile,BR_07,LO_018,2023-10-25,1500000,18.48,60,395057,38482,0.097,667,0,0,Regular,Property,0,Amber,Active,0
BRW_03586,Adya Rai,Haryana,Chemicals,BR_15,LO_031,2022-03-22,500000,15.17,24,52847,24283,0.459,624,1,75,Regular,Machinery,1,Critical,Stressed,1
BRW_03587,Victor Das,Punjab,Construction,BR_12,LO_038,2023-04-06,7500000,15.31,36,1431473,261129,0.182,687,0,30,Irregular,Unsecured,2,Red,Stressed,0
BRW_03588,Agastya Vora,Madhya Pradesh,Electronics,BR_15,LO_029,2024-05-17,1000000,14.24,36,334379,34294,0.103,625,1,120,Regular,Property,0,Red,NPA,0
BRW_03589,Chakradev Khanna,Haryana,Construction,BR_09,LO_014,2023-01-15,3000000,13.67,36,593106,102052,0.172,656,6,120,Non-Filer,Property,1,Critical,NPA,1
BRW_03590,Hemal Ahuja,Tamil Nadu,Electronics,BR_02,LO_040,2022-04-05,1500000,13.26,12,519088,134158,0.258,796,1,75,Regular,Unsecured,0,Red,Stressed,0
BRW_03591,Dalbir Puri,Tamil Nadu,Textile,BR_20,LO_023,2023-07-03,10000000,13.9,48,953465,272763,0.286,748,2,0,Irregular,Property,0,Red,Active,0
BRW_03592,Nandini Bose,Karnataka,Chemicals,BR_15,LO_025,2024-01-12,5000000,14.72,24,1369070,241768,0.177,625,1,30,Regular,Property,2,Red,Stressed,0
BRW_03593,Quincy Ganguly,Tamil Nadu,Agri Processing,BR_18,LO_038,2024-04-29,10000000,12.84,36,2368743,336169,0.142,708,5,0,Regular,Inventory,0,Red,Active,0
BRW_03594,Samar Rajan,Punjab,Textile,BR_13,LO_028,2022-07-15,1000000,13.07,48,215145,26862,0.125,780,1,90,Irregular,Inventory,0,Critical,NPA,0
BRW_03595,Dayamai Kibe,Punjab,Construction,BR_16,LO_035,2022-02-22,500000,13.4,36,171064,16943,0.099,775,4,0,Non-Filer,Machinery,2,Critical,Defaulted,1
BRW_03596,Omaja Ramanathan,Uttar Pradesh,Agri Processing,BR_15,LO_030,2022-10-02,2000000,14.64,36,230011,68978,0.3,671,0,90,Irregular,Unsecured,0,Red,NPA,0
BRW_03597,Bimala Bedi,Maharashtra,Electronics,BR_11,LO_027,2023-01-22,1000000,16.07,48,321919,28376,0.088,591,0,0,Irregular,Property,0,Amber,Active,0
BRW_03598,Neha Gera,West Bengal,Agri Processing,BR_03,LO_008,2023-11-21,3000000,17.49,36,799904,107691,0.135,667,0,30,Irregular,Unsecured,2,Red,Stressed,1
BRW_03599,Libni Edwin,Gujarat,Electronics,BR_10,LO_019,2023-09-12,7500000,13.51,12,1124467,671675,0.597,817,0,60,Regular,Gold,1,Critical,Stressed,1
BRW_03600,Daksha Hari,Rajasthan,Textile,BR_17,LO_001,2023-09-10,1500000,12.79,12,485176,133828,0.276,652,2,60,Irregular,Machinery,2,Critical,Stressed,1
BRW_03601,Ridhi Vig,Madhya Pradesh,Construction,BR_08,LO_020,2022-02-10,2000000,14.15,60,391819,46692,0.119,742,3,75,Irregular,Gold,0,Critical,Stressed,0
BRW_03602,Yasti Manne,Madhya Pradesh,Food & Beverage,BR_05,LO_030,2024-06-13,2000000,17.76,12,599682,183131,0.305,681,3,75,Regular,Property,0,Critical,Stressed,0
BRW_03603,Yuvraj Bala,Gujarat,Construction,BR_08,LO_029,2022-03-16,1500000,11.57,18,277478,91173,0.329,678,3,45,Regular,Property,0,Critical,Stressed,1
BRW_03604,Bhavika Ahuja,Haryana,Electronics,BR_15,LO_008,2022-07-12,1500000,16.25,60,464626,36676,0.079,740,0,0,Irregular,Unsecured,2,Amber,Active,0
BRW_03605,Krishna Sane,Maharashtra,Auto Parts,BR_11,LO_014,2024-04-03,1500000,14.84,36,377834,51880,0.137,637,0,0,Irregular,Property,2,Red,Active,0
BRW_03606,Amol Pillay,Maharashtra,Chemicals,BR_09,LO_038,2024-02-19,1500000,12.63,18,177123,91912,0.519,707,2,45,Regular,Property,0,Critical,Stressed,1
BRW_03607,Pranit Barad,Maharashtra,Retail Trade,BR_02,LO_003,2023-08-25,1500000,13.75,24,383113,71842,0.188,696,0,0,Irregular,Machinery,1,Amber,Active,0
BRW_03608,Aayush Oza,Punjab,Food & Beverage,BR_07,LO_003,2024-01-12,2000000,13.07,48,263326,53724,0.204,614,0,0,Irregular,Property,0,Amber,Active,0
BRW_03609,Osha Mander,Delhi,Agri Processing,BR_16,LO_014,2023-11-19,750000,17.64,24,143414,37312,0.26,753,0,120,Regular,Gold,0,Red,NPA,1
BRW_03610,Jason Sachar,Haryana,Food & Beverage,BR_07,LO_021,2023-07-27,750000,14.87,18,94484,46742,0.495,663,5,0,Irregular,Unsecured,0,Red,Active,0
BRW_03611,Ekbal Bedi,West Bengal,Chemicals,BR_04,LO_035,2022-08-11,10000000,15.44,12,859443,904660,1.053,645,1,0,Regular,Machinery,0,Red,Active,0
BRW_03612,Yasti Walia,Maharashtra,Agri Processing,BR_05,LO_027,2023-05-06,750000,15.66,36,102907,26242,0.255,751,1,0,Regular,Machinery,0,Amber,Active,0
BRW_03613,Pooja Maharaj,Madhya Pradesh,Chemicals,BR_14,LO_028,2022-08-02,3000000,15.98,60,674461,72922,0.108,605,0,30,Regular,Machinery,0,Amber,Stressed,1
BRW_03614,Ekanta Bedi,Karnataka,Agri Processing,BR_07,LO_028,2024-06-09,750000,14.97,36,157516,25987,0.165,621,6,15,Non-Filer,Property,0,Critical,Defaulted,1
BRW_03615,Lakshit Subramanian,Delhi,Food & Beverage,BR_13,LO_005,2022-12-07,2000000,11.63,12,430808,177351,0.412,656,0,75,Regular,Property,2,Critical,Stressed,0
BRW_03616,Ekansh Bhat,Uttar Pradesh,Agri Processing,BR_18,LO_039,2022-11-07,1500000,13.84,36,220313,51149,0.232,609,1,15,Irregular,Property,0,Red,Defaulted,1
BRW_03617,Ekaraj Dube,Tamil Nadu,Agri Processing,BR_10,LO_010,2022-01-16,5000000,12.79,48,1324967,133616,0.101,695,0,0,Regular,Machinery,0,Amber,Active,0
BRW_03618,Rachit Rege,Gujarat,Auto Parts,BR_02,LO_009,2022-08-05,5000000,16.26,48,1350755,142368,0.105,739,3,0,Irregular,Inventory,0,Amber,Active,0
BRW_03619,Rehaan Parsa,Gujarat,Construction,BR_13,LO_020,2022-07-14,3000000,11.9,48,529953,78854,0.149,615,3,0,Irregular,Unsecured,0,Critical,Defaulted,1
BRW_03620,George Chatterjee,Gujarat,Construction,BR_02,LO_029,2024-01-30,2000000,15.45,24,635831,97401,0.153,598,1,90,Irregular,Inventory,2,Critical,NPA,0
BRW_03621,David Mohan,Punjab,Retail Trade,BR_15,LO_029,2022-05-01,500000,12.97,12,126943,44651,0.352,601,1,0,Irregular,Inventory,1,Red,Active,0
BRW_03622,Gabriel Hegde,Rajasthan,Retail Trade,BR_05,LO_028,2024-02-04,1000000,18.14,48,272520,29448,0.108,644,6,0,Irregular,Property,0,Critical,Active,0
BRW_03623,Girindra Korpal,Punjab,Electronics,BR_11,LO_011,2024-02-12,10000000,13.85,18,1548817,618449,0.399,636,3,0,Regular,Unsecured,0,Red,Active,0
BRW_03624,Devika Patel,Madhya Pradesh,Electronics,BR_06,LO_021,2023-05-06,500000,13.78,48,40082,13608,0.34,590,2,90,Regular,Unsecured,1,Critical,NPA,0
BRW_03625,Upkaar Ganesh,Maharashtra,Electronics,BR_19,LO_035,2022-09-06,2000000,17.96,60,627302,50743,0.081,605,1,90,Regular,Unsecured,2,Critical,NPA,1
BRW_03626,Anay Oak,Haryana,Auto Parts,BR_15,LO_023,2023-12-14,750000,14.42,24,226540,36158,0.16,755,1,0,Irregular,Property,1,Red,Active,0
BRW_03627,Saksham Walia,Madhya Pradesh,Retail Trade,BR_04,LO_029,2023-09-11,1500000,18.24,18,169892,95880,0.564,598,0,90,Regular,Inventory,0,Critical,NPA,1
BRW_03628,Raksha Johal,Rajasthan,Chemicals,BR_07,LO_015,2023-12-22,500000,11.67,12,90504,44347,0.49,662,6,0,Regular,Inventory,0,Red,Active,0
BRW_03629,Maya Ratta,West Bengal,Electronics,BR_17,LO_017,2022-07-29,1000000,13.64,12,258561,89617,0.347,719,0,15,Irregular,Property,2,Amber,Active,0
BRW_03630,Lila Palla,Punjab,Electronics,BR_10,LO_024,2023-02-11,5000000,16.16,60,1280349,122015,0.095,646,1,15,Irregular,Unsecured,2,Red,Active,0
BRW_03631,Anmol Shukla,Madhya Pradesh,Food & Beverage,BR_17,LO_035,2022-09-03,1000000,17.74,48,312294,29239,0.094,635,1,45,Irregular,Property,1,Critical,Stressed,1
BRW_03632,Peter Dara,Karnataka,Textile,BR_11,LO_020,2023-07-20,1500000,13.29,18,176808,92374,0.522,597,1,0,Regular,Property,1,Critical,Active,0
BRW_03633,Urmi Dayal,Punjab,Chemicals,BR_16,LO_036,2022-11-26,750000,18.01,60,147062,19049,0.13,692,0,45,Regular,Machinery,0,Red,Stressed,0
BRW_03634,Urishilla Tailor,Gujarat,Electronics,BR_07,LO_011,2024-03-05,1000000,15.66,18,106250,62695,0.59,584,0,45,Regular,Property,2,Critical,Stressed,1
BRW_03635,Janaki Bera,Maharashtra,Electronics,BR_08,LO_030,2022-10-17,10000000,17.11,48,1851907,289119,0.156,691,1,0,Regular,Unsecured,0,Green,Defaulted,1
BRW_03636,Daksh Pillai,Madhya Pradesh,Electronics,BR_16,LO_039,2023-01-25,1000000,14.28,48,84079,27467,0.327,731,1,30,Regular,Machinery,2,Amber,Stressed,0
BRW_03637,Baghyawati Sahni,West Bengal,Textile,BR_16,LO_020,2023-04-23,2000000,12.99,36,645067,67378,0.104,785,0,30,Regular,Machinery,0,Amber,Stressed,0
BRW_03638,Damyanti Bath,Gujarat,Textile,BR_04,LO_022,2023-07-01,750000,17.88,36,166726,27069,0.162,694,0,0,Regular,Inventory,0,Amber,Defaulted,1
BRW_03639,Pooja Bala,Gujarat,Auto Parts,BR_07,LO_024,2023-10-27,1500000,18.03,48,464169,44086,0.095,745,2,0,Regular,Property,2,Red,Defaulted,1
BRW_03640,Neelima Sawhney,Tamil Nadu,Chemicals,BR_17,LO_014,2023-01-03,5000000,14.98,24,480871,242385,0.504,646,1,45,Regular,Gold,1,Critical,Stressed,1
BRW_03641,Ekansh Modi,Haryana,Auto Parts,BR_03,LO_036,2022-11-12,5000000,11.55,60,707068,110088,0.156,649,1,90,Regular,Gold,0,Critical,NPA,1
BRW_03642,George Lalla,Tamil Nadu,Agri Processing,BR_17,LO_013,2022-09-25,1000000,12.27,36,150032,33343,0.222,783,0,0,Irregular,Machinery,0,Amber,Active,0
BRW_03643,Samar Mitra,Tamil Nadu,Textile,BR_11,LO_001,2023-01-04,2000000,15.51,48,368813,56179,0.152,631,3,0,Irregular,Unsecured,0,Red,Active,0
BRW_03644,Ishanvi Patla,Rajasthan,Food & Beverage,BR_08,LO_027,2023-06-10,500000,11.67,18,148386,30414,0.205,782,1,15,Irregular,Machinery,0,Amber,Active,0
BRW_03645,Bhavika Sunder,Delhi,Retail Trade,BR_19,LO_013,2023-05-25,500000,14.28,60,92185,11706,0.127,706,0,45,Regular,Inventory,2,Critical,Stressed,0
BRW_03646,Atharv Rao,Maharashtra,Food & Beverage,BR_07,LO_035,2023-04-23,2000000,13.62,36,270512,67986,0.251,746,3,0,Non-Filer,Unsecured,0,Red,Defaulted,1
BRW_03647,Devansh Ravel,Delhi,Retail Trade,BR_18,LO_008,2022-04-11,10000000,16.5,24,975473,492023,0.504,766,0,0,Non-Filer,Inventory,1,Red,Defaulted,1
BRW_03648,Lakshmi Gera,Maharashtra,Textile,BR_15,LO_018,2024-04-02,500000,11.89,60,50731,11094,0.219,733,6,0,Regular,Machinery,0,Critical,Defaulted,1
BRW_03649,Logan Majumdar,Haryana,Textile,BR_19,LO_034,2024-01-10,500000,14.92,60,142606,11873,0.083,644,0,0,Regular,Property,1,Red,Defaulted,1
BRW_03650,Luke Nanda,Haryana,Textile,BR_03,LO_006,2023-04-26,1500000,15.55,12,300145,135777,0.452,659,1,30,Regular,Inventory,0,Amber,Stressed,0
BRW_03651,Abha Raja,Rajasthan,Auto Parts,BR_16,LO_027,2024-02-19,1500000,15.82,18,414103,94157,0.227,755,4,15,Irregular,Unsecured,2,Red,Defaulted,1
BRW_03652,Tara Sethi,Maharashtra,Chemicals,BR_15,LO_018,2024-05-09,750000,14.34,24,198163,36130,0.182,692,2,45,Regular,Machinery,0,Critical,Stressed,0
BRW_03653,Bishakha Mandal,Haryana,Retail Trade,BR_05,LO_009,2022-11-24,10000000,13.63,24,1165478,478382,0.41,690,5,90,Non-Filer,Property,2,Critical,NPA,1
BRW_03654,Atharv Mangat,Rajasthan,Chemicals,BR_14,LO_015,2022-07-28,10000000,16.28,24,1185797,490970,0.414,632,0,15,Regular,Machinery,0,Amber,Defaulted,1
BRW_03655,Dev Krishna,Gujarat,Auto Parts,BR_02,LO_023,2023-01-15,750000,17.43,18,212956,47650,0.224,716,0,90,Non-Filer,Inventory,0,Red,NPA,0
BRW_03656,Yash Goda,Punjab,Auto Parts,BR_04,LO_003,2022-11-17,10000000,16.36,24,2747424,491352,0.179,712,1,75,Irregular,Property,1,Critical,Stressed,0
BRW_03657,Warhi Balay,Karnataka,Construction,BR_20,LO_009,2023-02-28,3000000,18.02,12,546204,275068,0.504,695,2,30,Non-Filer,Unsecured,0,Critical,Stressed,1
BRW_03658,Logan Mukhopadhyay,Gujarat,Food & Beverage,BR_13,LO_022,2022-02-16,7500000,16.52,36,756780,265607,0.351,651,4,75,Regular,Unsecured,0,Critical,Stressed,1
BRW_03659,Saumya Sura,Gujarat,Food & Beverage,BR_16,LO_023,2023-07-31,1500000,16.85,18,124899,94888,0.76,768,0,75,Regular,Machinery,0,Red,Stressed,1
BRW_03660,Falan Choudhary,Haryana,Agri Processing,BR_12,LO_020,2024-06-03,750000,12.68,24,118351,35543,0.3,600,2,0,Irregular,Property,0,Red,Defaulted,1
BRW_03661,Oni Verma,Maharashtra,Electronics,BR_05,LO_007,2022-08-15,750000,14.44,48,61867,20660,0.334,804,0,15,Irregular,Inventory,1,Amber,Active,0
BRW_03662,Qasim Chana,Rajasthan,Auto Parts,BR_12,LO_017,2024-01-30,10000000,14.9,36,1421196,346163,0.244,682,4,0,Regular,Property,0,Red,Active,0
BRW_03663,Andrew Sood,Gujarat,Retail Trade,BR_08,LO_003,2022-05-30,500000,13.29,60,96632,11450,0.118,686,1,0,Irregular,Machinery,2,Red,Active,0
BRW_03664,Jackson Bhardwaj,Uttar Pradesh,Construction,BR_05,LO_007,2022-01-17,5000000,15.2,18,563911,312394,0.554,642,0,120,Regular,Property,0,Critical,NPA,0
BRW_03665,Brinda Sastry,Haryana,Construction,BR_03,LO_013,2022-09-25,1000000,13.54,48,108154,27096,0.251,727,5,45,Regular,Machinery,0,Critical,Stressed,1
BRW_03666,Samesh Lad,Haryana,Electronics,BR_13,LO_023,2023-07-21,1000000,16.31,60,322038,24483,0.076,765,6,0,Regular,Property,2,Critical,Active,0
BRW_03667,Divya Narain,Rajasthan,Chemicals,BR_04,LO_037,2023-08-22,750000,14.79,48,178557,20793,0.116,752,4,0,Non-Filer,Gold,0,Red,Defaulted,1
BRW_03668,Warjas Andra,Maharashtra,Electronics,BR_08,LO_004,2023-08-17,3000000,14.71,24,996909,145046,0.145,729,2,0,Regular,Gold,0,Amber,Active,0
BRW_03669,Kala Guha,Uttar Pradesh,Electronics,BR_04,LO_009,2024-01-08,750000,18.39,18,130029,47993,0.369,656,0,120,Irregular,Unsecured,0,Red,NPA,0
BRW_03670,Harshil Lall,Uttar Pradesh,Electronics,BR_07,LO_006,2023-03-04,1500000,14.25,24,394243,72196,0.183,810,0,0,Regular,Property,0,Green,Active,0
BRW_03671,Devansh Rajan,Uttar Pradesh,Food & Beverage,BR_03,LO_018,2022-10-30,10000000,14.04,60,1352667,232889,0.172,654,1,45,Irregular,Property,0,Red,Stressed,1
BRW_03672,Yamini Pingle,Gujarat,Auto Parts,BR_04,LO_035,2022-06-06,10000000,13.73,12,2469518,896601,0.363,789,1,60,Non-Filer,Machinery,0,Critical,Stressed,0
BRW_03673,Yashasvi Raghavan,Rajasthan,Agri Processing,BR_08,LO_023,2022-07-20,3000000,17.76,48,344964,87749,0.254,770,0,0,Regular,Property,1,Red,Active,0
BRW_03674,Christopher Tripathi,Uttar Pradesh,Auto Parts,BR_13,LO_031,2022-12-04,1500000,14.98,12,120842,135373,1.12,737,5,120,Regular,Property,1,Critical,NPA,1
BRW_03675,Girik Chauhan,Delhi,Chemicals,BR_13,LO_020,2022-08-24,5000000,15.7,60,1657567,120794,0.073,642,6,30,Irregular,Machinery,0,Critical,Stressed,1
BRW_03676,Kashvi Uppal,Delhi,Textile,BR_09,LO_007,2023-01-24,500000,12.77,24,114910,23716,0.206,804,4,0,Non-Filer,Machinery,2,Critical,Defaulted,1
BRW_03677,Manan Chahal,Karnataka,Electronics,BR_20,LO_012,2023-08-07,1500000,15.29,36,495410,52211,0.105,751,3,60,Regular,Property,1,Critical,Stressed,1
BRW_03678,Sudiksha Biswas,Punjab,Auto Parts,BR_20,LO_037,2024-05-03,2000000,13.42,48,340269,54072,0.159,646,2,90,Regular,Machinery,2,Critical,NPA,1
BRW_03679,Ayushman Sundaram,Madhya Pradesh,Chemicals,BR_05,LO_004,2022-09-09,7500000,16.61,36,1263766,265941,0.21,765,0,120,Regular,Machinery,2,Critical,NPA,1
BRW_03680,Naksh Dhillon,Delhi,Textile,BR_14,LO_012,2023-05-27,750000,17.33,18,141132,47615,0.337,772,1,0,Regular,Property,2,Red,Active,0
BRW_03681,Vanya Kala,Tamil Nadu,Textile,BR_05,LO_015,2023-07-18,2000000,16.5,48,541262,57194,0.106,615,0,60,Regular,Unsecured,0,Critical,Stressed,0
BRW_03682,Jagvi Mann,Tamil Nadu,Electronics,BR_03,LO_002,2023-11-02,3000000,16.61,12,698304,273059,0.391,713,3,0,Non-Filer,Property,0,Red,Active,0
BRW_03683,Balendra Pingle,Madhya Pradesh,Agri Processing,BR_01,LO_011,2023-12-03,2000000,15.09,36,659691,69418,0.105,616,0,90,Regular,Property,2,Critical,NPA,0
BRW_03684,Neelima Chaudhuri,Haryana,Retail Trade,BR_10,LO_033,2022-12-12,10000000,16.48,60,868690,245738,0.283,672,6,0,Regular,Property,0,Red,Defaulted,1
BRW_03685,Samuel Dhaliwal,Gujarat,Food & Beverage,BR_15,LO_014,2022-09-21,500000,14.46,18,135606,31065,0.229,654,0,0,Non-Filer,Property,1,Red,Active,0
BRW_03686,Advik Peri,West Bengal,Auto Parts,BR_17,LO_027,2024-02-21,1000000,16.06,48,169188,28371,0.168,762,2,90,Regular,Unsecured,0,Red,NPA,0
BRW_03687,Baghyawati Narayan,Maharashtra,Textile,BR_12,LO_004,2024-04-21,750000,13.31,60,96497,17184,0.178,784,1,0,Irregular,Property,0,Amber,Active,0
BRW_03688,Aradhana Sastry,Tamil Nadu,Auto Parts,BR_14,LO_038,2023-05-16,1000000,11.99,18,217806,60977,0.28,782,4,0,Irregular,Inventory,0,Red,Defaulted,1
BRW_03689,Qadim Rajan,Tamil Nadu,Retail Trade,BR_04,LO_040,2024-01-11,10000000,14.39,12,2163672,899707,0.416,766,0,15,Regular,Machinery,0,Green,Active,0
BRW_03690,Dalaja Karan,Telangana,Food & Beverage,BR_11,LO_020,2023-10-20,10000000,14.73,60,1169929,236484,0.202,745,5,45,Regular,Inventory,2,Critical,Stressed,1
BRW_03691,Harshil Bahri,Haryana,Retail Trade,BR_15,LO_002,2024-01-28,750000,13.29,48,100883,20228,0.201,694,2,0,Regular,Unsecured,0,Amber,Defaulted,1
BRW_03692,Baljiwan Wadhwa,Karnataka,Food & Beverage,BR_14,LO_004,2023-05-18,1000000,16.59,18,190204,63135,0.332,732,0,0,Regular,Gold,2,Amber,Active,0
BRW_03693,Jonathan Agate,Tamil Nadu,Construction,BR_18,LO_024,2023-04-17,1500000,12.01,24,285568,70617,0.247,786,4,0,Regular,Property,0,Red,Defaulted,1
BRW_03694,Anita Balay,Maharashtra,Food & Beverage,BR_09,LO_009,2022-06-22,10000000,13.06,48,1657406,268572,0.162,656,1,0,Non-Filer,Gold,0,Amber,Active,0
BRW_03695,Chasmum Bath,Tamil Nadu,Electronics,BR_15,LO_019,2024-01-21,1000000,16.74,48,120107,28720,0.239,813,1,45,Regular,Machinery,0,Red,Stressed,1
BRW_03696,Raksha Deshmukh,Rajasthan,Agri Processing,BR_03,LO_008,2024-03-25,5000000,14.56,48,405904,138041,0.34,740,1,0,Irregular,Machinery,1,Red,Active,0
BRW_03697,Bina Devan,Maharashtra,Retail Trade,BR_20,LO_028,2022-12-27,1000000,16.44,48,341963,28566,0.084,592,3,90,Regular,Inventory,1,Critical,NPA,0
BRW_03698,Arin Anand,Tamil Nadu,Textile,BR_13,LO_013,2022-06-23,5000000,15.47,24,1673723,243551,0.146,617,3,60,Non-Filer,Unsecured,1,Critical,Stressed,1
BRW_03699,Rachana Natarajan,Rajasthan,Electronics,BR_02,LO_008,2022-05-24,5000000,18.15,60,1052928,127375,0.121,765,6,15,Irregular,Property,0,Red,Active,0
BRW_03700,Reva Bora,Punjab,Construction,BR_15,LO_014,2024-01-08,10000000,15.68,60,3486639,241483,0.069,795,3,15,Irregular,Gold,2,Critical,Active,0
BRW_03701,Ikbal Anne,Rajasthan,Agri Processing,BR_14,LO_010,2023-07-14,750000,11.6,60,196415,16532,0.084,727,6,90,Regular,Property,0,Critical,NPA,1
BRW_03702,Saumya Bath,Maharashtra,Auto Parts,BR_07,LO_020,2023-05-16,3000000,13.97,12,295774,269319,0.911,815,0,0,Regular,Machinery,1,Red,Active,0
BRW_03703,Gabriel Dey,West Bengal,Electronics,BR_04,LO_001,2022-07-08,10000000,12.5,24,1117839,473073,0.423,596,4,75,Regular,Unsecured,0,Critical,Stressed,0
BRW_03704,Advaith Kanda,Karnataka,Retail Trade,BR_04,LO_012,2023-07-10,750000,17.97,24,245512,37432,0.152,702,0,0,Irregular,Machinery,1,Amber,Active,0
BRW_03705,Gautam Chakrabarti,West Bengal,Chemicals,BR_10,LO_035,2023-10-20,750000,12.23,18,187585,45816,0.244,693,0,90,Irregular,Property,2,Critical,NPA,1
BRW_03706,Umang Mohan,Punjab,Chemicals,BR_19,LO_020,2022-03-02,2000000,14.21,36,615319,68559,0.111,731,3,30,Regular,Machinery,0,Red,Stressed,0
BRW_03707,Urvashi Kala,Rajasthan,Textile,BR_13,LO_012,2023-06-21,7500000,13.08,60,2418996,170955,0.071,605,1,45,Non-Filer,Gold,0,Critical,Stressed,0
BRW_03708,Jhalak Bumb,Maharashtra,Food & Beverage,BR_06,LO_012,2022-02-04,10000000,17.43,36,2009443,358670,0.178,747,6,30,Non-Filer,Machinery,0,Red,Stressed,0
BRW_03709,Mugdha Tiwari,Punjab,Textile,BR_08,LO_039,2024-05-09,750000,13.66,18,69826,46316,0.663,611,6,0,Regular,Property,0,Critical,Defaulted,1
BRW_03710,Harini Chauhan,West Bengal,Chemicals,BR_10,LO_029,2024-05-17,2000000,18.44,24,261671,100273,0.383,800,5,0,Regular,Machinery,0,Red,Active,0
BRW_03711,Charan Nori,Haryana,Auto Parts,BR_17,LO_003,2022-03-18,5000000,11.77,18,489872,304376,0.621,785,5,75,Irregular,Unsecured,0,Critical,Stressed,1
BRW_03712,Priya Shankar,Karnataka,Construction,BR_09,LO_007,2024-04-17,3000000,12.4,48,392879,79591,0.203,744,0,15,Regular,Inventory,0,Amber,Active,0
BRW_03713,Chakradhar Munshi,Haryana,Construction,BR_14,LO_023,2023-11-16,3000000,13.07,18,572531,184440,0.322,665,0,0,Irregular,Inventory,0,Amber,Active,0
BRW_03714,Damyanti Merchant,Maharashtra,Retail Trade,BR_20,LO_013,2022-02-19,5000000,17.18,18,559565,317077,0.567,677,5,120,Irregular,Gold,0,Critical,NPA,0
BRW_03715,Ekaja Choudhury,West Bengal,Construction,BR_05,LO_011,2024-02-22,1000000,17.65,48,125017,29192,0.234,670,6,60,Regular,Property,0,Critical,Stressed,1
BRW_03716,Tanmayi Ramakrishnan,Punjab,Retail Trade,BR_03,LO_025,2022-01-07,1000000,12.0,36,200371,33214,0.166,799,4,90,Irregular,Machinery,0,Critical,NPA,1
BRW_03717,Dev Rao,Maharashtra,Electronics,BR_09,LO_020,2023-02-27,10000000,11.73,48,1718461,262014,0.152,700,0,30,Regular,Machinery,2,Amber,Stressed,0
BRW_03718,Anamika Sarraf,Rajasthan,Retail Trade,BR_12,LO_027,2022-05-21,7500000,16.71,12,1547007,683003,0.441,793,2,0,Non-Filer,Property,0,Red,Defaulted,1
BRW_03719,Avni Sha,Uttar Pradesh,Electronics,BR_01,LO_006,2024-05-12,2000000,12.43,18,391752,122363,0.312,767,3,120,Regular,Property,0,Red,NPA,1
BRW_03720,Abhiram Sinha,Gujarat,Retail Trade,BR_11,LO_006,2023-10-08,3000000,12.43,18,762027,183545,0.241,636,4,0,Regular,Gold,2,Critical,Defaulted,1
BRW_03721,Harita Palan,Tamil Nadu,Chemicals,BR_05,LO_039,2022-08-25,500000,11.66,36,166520,16526,0.099,686,0,45,Non-Filer,Property,0,Red,Stressed,0
BRW_03722,Vrinda Kurian,Gujarat,Chemicals,BR_19,LO_009,2022-03-11,500000,11.85,24,54561,23501,0.431,765,0,0,Regular,Property,0,Amber,Active,0
BRW_03723,Xavier Palla,Rajasthan,Food & Beverage,BR_04,LO_021,2023-12-26,1500000,13.35,48,160200,40502,0.253,774,1,0,Irregular,Property,0,Amber,Active,0
BRW_03724,Chakradhar Chaudry,Punjab,Electronics,BR_12,LO_018,2022-06-04,750000,11.96,24,232693,35291,0.152,601,0,75,Regular,Property,0,Red,Stressed,0
BRW_03725,Simon Thaman,Uttar Pradesh,Agri Processing,BR_16,LO_001,2022-01-10,5000000,14.08,12,1083635,449123,0.414,765,0,0,Regular,Machinery,0,Amber,Active,0
BRW_03726,Krishna Chaudhary,Punjab,Electronics,BR_16,LO_012,2022-08-12,750000,17.33,48,215197,21769,0.101,691,0,120,Irregular,Gold,0,Red,NPA,0
BRW_03727,David Setty,Haryana,Retail Trade,BR_01,LO_001,2023-06-02,750000,13.78,12,103622,67262,0.649,664,1,60,Regular,Property,0,Critical,Stressed,0
BRW_03728,Tanmayi Borra,Maharashtra,Retail Trade,BR_03,LO_028,2023-04-12,2000000,16.59,12,607585,182020,0.3,659,2,30,Non-Filer,Property,0,Red,Stressed,0
BRW_03729,Irya Gopal,Tamil Nadu,Agri Processing,BR_20,LO_024,2023-01-18,1500000,12.16,12,494157,133385,0.27,652,4,0,Regular,Inventory,1,Critical,Defaulted,1
BRW_03730,Kritika Halder,Gujarat,Textile,BR_15,LO_019,2022-03-03,7500000,16.12,60,1886853,182863,0.097,656,5,15,Regular,Machinery,0,Red,Active,0
