borrower_id,borrower_name,state,sector,branch_id,loan_officer_id,disbursal_date,loan_amount,interest_rate,tenure_months,monthly_income,emi_amount,emi_to_income_ratio,credit_score,bounce_count_6m,dpd_current,gst_filing,collateral_type,prior_defaults,risk_category,loan_status,default,loan_age_months,credit_bucket,emi_stress_flag,high_bounce_flag,dpd_bucket,loan_size_cat,pd_score,predicted_risk
BRW_04524,Vivaan Brahmbhatt,Delhi,Agri Processing,BR_07,LO_018,2022-11-09,10000000,17.66,24,970036.0,497599.0,0.513,795,4,0,Irregular,Machinery,0,Critical,Active,0,26,Excellent,1,1,Current,Enterprise,0.5826,Amber
BRW_04525,Lakshmi Pall,Haryana,Auto Parts,BR_16,LO_008,2024-01-14,2000000,13.99,36,671087.0,68345.0,0.102,795,1,30,Regular,Property,0,Red,Stressed,0,11,Excellent,0,0,DPD 1-30,Medium,0.7034,Amber
BRW_04526,Ranbir Sekhon,Maharashtra,Food & Beverage,BR_03,LO_012,2023-12-18,5000000,12.26,18,1433078.0,305514.0,0.213,593,2,0,Regular,Property,0,Red,Active,0,12,Poor,0,0,Current,Large,0.3561,Green
BRW_04527,Aryan Chandran,Punjab,Construction,BR_15,LO_030,2024-02-13,10000000,18.14,12,2773299.0,897215.7600000001,0.331,616,3,15,Irregular,Property,2,Critical,Defaulted,1,10,Poor,0,1,DPD 1-30,Enterprise,0.8117,Red
BRW_04528,Neelima Sandhu,Uttar Pradesh,Retail Trade,BR_07,LO_022,2022-08-28,10000000,14.92,24,1266723.0,484486.0,0.382,606,6,60,Regular,Inventory,0,Critical,Stressed,1,28,Poor,0,1,DPD 31-60,Enterprise,0.9351,Critical
BRW_04529,Warjas Garde,Maharashtra,Electronics,BR_03,LO_006,2023-03-16,500000,15.02,60,121513.0,11900.0,0.098,731,4,0,Regular,Property,0,Critical,Active,0,21,Good,0,1,Current,Small,0.7088,Amber
BRW_04530,Yatin Bir,Uttar Pradesh,Construction,BR_16,LO_030,2023-11-03,500000,15.85,12,111512.0,45329.0,0.406,643,1,0,Irregular,Machinery,2,Critical,Active,0,14,Fair,0,0,Current,Small,0.7577,Red
BRW_04531,William Mody,Haryana,Agri Processing,BR_06,LO_008,2022-04-04,1000000,11.52,12,345266.0,88624.0,0.257,649,0,0,Irregular,Machinery,0,Critical,Active,0,33,Fair,0,0,Current,Small,0.7441,Red
BRW_04532,Tanveer Bobal,Punjab,Retail Trade,BR_08,LO_029,2023-12-22,3000000,18.02,12,845614.0,275068.0,0.325,733,1,0,Irregular,Property,0,Amber,Active,0,12,Good,0,0,Current,Medium,0.4398,Green
BRW_04533,Manbir Kalita,Karnataka,Food & Beverage,BR_16,LO_031,2022-04-08,750000,14.03,24,176591.0,36020.0,0.204,761,0,0,Irregular,Unsecured,0,Red,Active,0,33,Excellent,0,0,Current,Small,0.8245,Red
BRW_04534,Tamanna Baria,Madhya Pradesh,Textile,BR_06,LO_005,2022-01-02,500000,14.28,24,154859.0,24072.0,0.155,594,1,0,Regular,Unsecured,0,Red,Active,0,36,Poor,0,0,Current,Small,0.4696,Green
BRW_04535,Jyoti Batra,Uttar Pradesh,Construction,BR_16,LO_011,2022-08-07,500000,12.72,18,60937.0,30658.0,0.503,608,3,0,Irregular,Property,1,Critical,Active,0,29,Poor,1,1,Current,Small,0.9095,Critical
BRW_04536,Manbir Jayaraman,Telangana,Agri Processing,BR_02,LO_017,2023-05-04,2000000,14.15,24,168216.0,96167.0,0.572,807,3,0,Irregular,Gold,2,Critical,Defaulted,1,20,Excellent,1,1,Current,Medium,0.9569,Critical
BRW_04537,Gautam Sandhu,West Bengal,Food & Beverage,BR_01,LO_013,2022-03-21,1500000,17.13,24,399544.0,74257.0,0.186,653,0,0,Regular,Machinery,0,Red,Active,0,33,Fair,0,0,Current,Medium,0.6309,Amber
BRW_04538,Owen Bera,Maharashtra,Chemicals,BR_19,LO_020,2022-05-16,500000,17.1,12,53272.0,45626.0,0.856,607,5,0,Non-Filer,Gold,0,Critical,Defaulted,1,32,Poor,1,1,Current,Small,0.8626,Red
BRW_04539,Fitan Chaudhary,Karnataka,Chemicals,BR_14,LO_031,2023-08-31,1500000,18.05,18,166750.0,95744.0,0.574,638,0,0,Irregular,Property,2,Critical,Active,0,16,Fair,1,0,Current,Medium,0.7568,Red
BRW_04540,Gaurav De,Gujarat,Food & Beverage,BR_19,LO_026,2022-08-20,1000000,14.32,48,281063.0,27487.0,0.098,652,1,0,Regular,Property,2,Critical,Active,0,28,Fair,0,0,Current,Small,0.7014,Amber
BRW_04541,Vansha Gara,Telangana,Food & Beverage,BR_04,LO_028,2023-06-16,750000,16.46,24,114783.0,36887.0,0.321,728,2,0,Irregular,Unsecured,0,Red,Defaulted,1,18,Good,0,0,Current,Small,0.8233,Red
BRW_04542,Sathvik Krish,Uttar Pradesh,Food & Beverage,BR_02,LO_025,2023-11-28,10000000,15.05,60,2497304.0,238161.0,0.095,589,0,0,Irregular,Unsecured,0,Amber,Active,0,13,Poor,0,0,Current,Enterprise,0.3389,Green
BRW_04543,Vaishnavi Grewal,Maharashtra,Retail Trade,BR_02,LO_018,2023-04-01,500000,17.13,24,163849.0,24752.0,0.151,711,0,0,Regular,Machinery,1,Amber,Active,0,21,Good,0,0,Current,Small,0.3398,Green
BRW_04544,Jai Kara,Uttar Pradesh,Food & Beverage,BR_12,LO_032,2022-01-10,5000000,16.49,48,827240.0,142959.0,0.173,641,3,0,Irregular,Unsecured,2,Critical,Active,0,36,Fair,0,1,Current,Large,0.761,Red
BRW_04545,Gautami Deep,Madhya Pradesh,Construction,BR_11,LO_029,2022-01-09,1500000,14.08,12,207943.0,134737.0,0.648,711,2,0,Irregular,Inventory,2,Critical,Defaulted,1,36,Good,1,0,Current,Medium,0.9497,Critical
BRW_04546,Gautam Suri,Uttar Pradesh,Agri Processing,BR_18,LO_003,2023-12-14,2000000,13.86,18,217543.0,123699.0,0.569,706,2,30,Irregular,Property,2,Critical,Stressed,0,12,Good,1,0,DPD 1-30,Medium,0.7805,Red
BRW_04547,Frederick Sampath,Gujarat,Retail Trade,BR_19,LO_035,2022-12-18,2000000,13.27,12,230449.0,178887.0,0.776,585,2,0,Regular,Property,0,Critical,Active,0,24,Poor,1,0,Current,Medium,0.8248,Red
BRW_04548,Jasmit Agarwal,Rajasthan,Food & Beverage,BR_17,LO_038,2024-04-16,500000,15.54,36,48400.0,17465.0,0.361,797,3,0,Regular,Property,2,Red,Active,0,8,Excellent,0,1,Current,Small,0.6012,Amber
BRW_04549,Jason Viswanathan,Karnataka,Auto Parts,BR_04,LO_015,2022-05-04,3000000,18.25,24,310990.0,150134.0,0.483,811,6,15,Regular,Gold,0,Red,Active,0,32,Excellent,0,1,DPD 1-30,Medium,0.4475,Green
BRW_04550,Hamsini Nath,Maharashtra,Electronics,BR_12,LO_003,2024-05-30,10000000,12.9,60,1966412.0,227019.0,0.115,659,5,30,Irregular,Unsecured,0,Red,Stressed,1,7,Fair,0,1,DPD 1-30,Enterprise,0.7237,Amber
BRW_04551,Krish Halder,Delhi,Auto Parts,BR_03,LO_021,2023-03-09,750000,12.17,36,124975.0,24971.0,0.2,651,5,75,Irregular,Machinery,0,Red,Stressed,0,22,Fair,0,1,DPD 61-90,Small,0.5904,Amber
BRW_04552,Manbir Sinha,West Bengal,Agri Processing,BR_16,LO_003,2023-12-12,5000000,12.34,24,1353857.0,236162.0,0.174,799,0,0,Regular,Inventory,2,Critical,Active,0,12,Excellent,0,0,Current,Large,0.8407,Red
BRW_04553,Gautami Kapoor,Punjab,Chemicals,BR_04,LO_035,2022-05-16,3000000,16.98,36,944895.0,106928.0,0.113,595,0,0,Regular,Inventory,1,Red,Active,0,32,Poor,0,0,Current,Medium,0.529,Amber
BRW_04554,Jackson Sur,Karnataka,Textile,BR_06,LO_008,2023-05-05,2000000,13.95,48,583777.0,54602.0,0.094,617,1,60,Regular,Property,0,Critical,Stressed,1,20,Poor,0,0,DPD 31-60,Medium,0.8138,Red
BRW_04555,Vedant Kakar,Maharashtra,Textile,BR_01,LO_003,2022-03-14,1500000,13.07,24,334908.0,71362.0,0.213,756,6,0,Irregular,Property,2,Critical,Active,0,34,Excellent,0,1,Current,Medium,0.9441,Critical
BRW_04556,Tanveer Prabhu,Telangana,Electronics,BR_05,LO_011,2022-08-23,1500000,13.97,60,161489.0,34879.0,0.216,768,3,0,Irregular,Machinery,2,Critical,Active,0,28,Excellent,0,1,Current,Medium,0.898,Critical
BRW_04557,Rachit Varkey,Telangana,Chemicals,BR_10,LO_002,2023-01-28,3000000,16.02,24,814911.0,146918.0,0.18,644,0,15,Regular,Machinery,0,Amber,Active,0,23,Fair,0,0,DPD 1-30,Medium,0.4992,Amber
BRW_04558,Pranav Gole,Rajasthan,Retail Trade,BR_14,LO_033,2022-04-02,1500000,15.33,36,266945.0,52240.0,0.196,705,0,15,Regular,Gold,0,Green,Active,0,33,Good,0,0,DPD 1-30,Medium,0.2238,Green
BRW_04559,Wishi Devan,Rajasthan,Retail Trade,BR_05,LO_008,2024-01-19,2000000,16.71,18,206251.0,126385.0,0.613,662,1,75,Regular,Property,0,Critical,Stressed,0,11,Fair,1,0,DPD 61-90,Medium,0.7748,Red
BRW_04560,Owen Agrawal,Maharashtra,Retail Trade,BR_10,LO_012,2024-04-05,3000000,13.87,36,922397.0,102343.0,0.111,757,0,120,Regular,Machinery,0,Green,NPA,0,9,Excellent,0,0,DPD 90+,Medium,0.3612,Green
BRW_04561,Rehaan Bera,West Bengal,Textile,BR_09,LO_019,2022-04-15,2000000,14.66,24,342636.0,96650.0,0.282,596,0,15,Irregular,Gold,0,Critical,Active,0,33,Poor,0,0,DPD 1-30,Medium,0.5759,Amber
BRW_04562,Anvi Ahuja,Telangana,Auto Parts,BR_13,LO_018,2022-04-16,5000000,12.21,24,694635.0,235858.0,0.34,692,4,0,Regular,Property,0,Red,Active,0,33,Good,0,1,Current,Large,0.4396,Green
BRW_04563,Widisha Vig,Madhya Pradesh,Textile,BR_17,LO_021,2022-11-17,10000000,12.01,18,3152920.0,609866.0,0.193,735,3,45,Regular,Machinery,0,Red,Stressed,0,25,Good,0,1,DPD 31-60,Enterprise,0.6631,Amber
BRW_04564,Chavvi Mistry,Punjab,Construction,BR_19,LO_022,2023-01-12,5000000,14.74,12,1617880.0,450678.0,0.279,751,3,0,Irregular,Property,1,Critical,Active,0,24,Excellent,0,1,Current,Large,0.8403,Red
BRW_04565,Meera Sen,Gujarat,Food & Beverage,BR_20,LO_030,2022-11-03,5000000,13.61,18,857610.0,308662.0,0.36,719,6,0,Non-Filer,Machinery,1,Critical,Active,0,26,Good,0,1,Current,Large,0.5355,Amber
BRW_04566,Manthan Lall,Punjab,Retail Trade,BR_01,LO_018,2022-05-21,1500000,15.79,12,263694.0,135947.0,0.516,649,0,60,Non-Filer,Gold,1,Critical,Stressed,1,31,Fair,1,0,DPD 31-60,Medium,0.9343,Critical
BRW_04567,Pavani Oza,Rajasthan,Auto Parts,BR_09,LO_006,2023-01-27,500000,11.8,60,118249.0,11071.0,0.094,650,5,0,Non-Filer,Property,0,Critical,Active,0,23,Fair,0,1,Current,Small,0.9024,Critical
BRW_04568,Michael Kala,Tamil Nadu,Agri Processing,BR_18,LO_001,2024-03-03,7500000,12.35,24,2085219.0,354278.0,0.17,779,2,0,Irregular,Gold,2,Red,Defaulted,1,10,Excellent,0,0,Current,Enterprise,0.6744,Amber
BRW_04569,Nilima Dhawan,Delhi,Electronics,BR_05,LO_009,2024-04-12,1500000,17.56,48,145575.0,43718.0,0.3,710,0,0,Irregular,Property,0,Green,Active,0,8,Good,0,0,Current,Medium,0.1169,Green
BRW_04570,Ubika Doshi,Haryana,Agri Processing,BR_14,LO_016,2024-02-11,500000,15.46,48,120101.0,14032.0,0.117,628,5,45,Irregular,Property,2,Critical,Stressed,1,10,Fair,0,1,DPD 31-60,Small,0.9197,Critical
BRW_04571,Yashica Mistry,Madhya Pradesh,Food & Beverage,BR_19,LO_029,2024-06-14,2000000,16.48,36,674522.0,70788.0,0.105,600,5,0,Irregular,Machinery,0,Red,Active,0,6,Poor,0,1,Current,Medium,0.7445,Red
BRW_04572,Deepa Peri,Rajasthan,Auto Parts,BR_15,LO_029,2022-05-17,7500000,17.39,18,1130740.0,476365.0,0.421,715,2,15,Non-Filer,Unsecured,0,Critical,Defaulted,1,32,Good,0,0,DPD 1-30,Enterprise,0.8692,Critical
BRW_04573,Ekalinga Dhawan,Madhya Pradesh,Textile,BR_04,LO_005,2023-10-19,1500000,14.75,18,488075.0,93400.0,0.191,643,6,0,Regular,Property,1,Critical,Defaulted,1,14,Fair,0,1,Current,Medium,0.9745,Critical
BRW_04574,Azaan Mand,Karnataka,Textile,BR_04,LO_019,2023-11-25,7500000,16.83,48,2524090.0,215753.0,0.085,799,2,30,Regular,Property,0,Critical,Stressed,1,13,Excellent,0,0,DPD 1-30,Enterprise,0.7417,Red
BRW_04575,Yash Balay,Punjab,Construction,BR_18,LO_022,2022-05-27,7500000,15.17,12,1145036.0,677539.0,0.592,766,4,30,Regular,Inventory,0,Critical,Stressed,1,31,Excellent,1,1,DPD 1-30,Enterprise,0.8882,Critical
BRW_04576,Nilima Hayer,Gujarat,Construction,BR_18,LO_008,2022-03-12,1000000,13.06,18,283634.0,61475.0,0.217,737,4,0,Irregular,Machinery,0,Critical,Active,0,34,Good,0,1,Current,Small,0.9105,Critical
BRW_04577,Thomas Mani,Punjab,Textile,BR_08,LO_018,2023-06-28,10000000,13.86,12,1444692.0,897212.0,0.621,611,2,0,Irregular,Property,2,Critical,Active,0,18,Poor,1,0,Current,Enterprise,0.9298,Critical
BRW_04578,Viraj Nagi,Madhya Pradesh,Agri Processing,BR_02,LO_014,2023-07-31,1000000,14.93,12,279155.0,90225.0,0.323,782,3,0,Irregular,Property,1,Red,Active,0,17,Excellent,0,1,Current,Small,0.7702,Red
BRW_04579,Saumya Shankar,Gujarat,Electronics,BR_16,LO_004,2022-01-09,500000,13.72,12,147651.0,44827.0,0.304,599,1,90,Regular,Gold,0,Amber,NPA,0,36,Poor,0,0,DPD 61-90,Small,0.1903,Green
BRW_04580,Yashodhara Krishnan,Delhi,Retail Trade,BR_14,LO_040,2023-09-17,750000,13.85,12,110059.0,67287.0,0.611,595,0,0,Regular,Unsecured,2,Critical,Defaulted,1,15,Poor,1,0,Current,Small,0.8944,Critical
BRW_04581,Jeet Sibal,Gujarat,Agri Processing,BR_01,LO_027,2023-10-28,3000000,13.86,36,819854.0,102329.0,0.125,732,1,75,Non-Filer,Property,2,Critical,Stressed,0,14,Good,0,0,DPD 61-90,Medium,0.737,Red
BRW_04582,Yauvani Iyer,Maharashtra,Electronics,BR_17,LO_024,2022-06-18,750000,12.36,36,224451.0,25039.0,0.112,639,4,0,Regular,Machinery,1,Critical,Active,0,30,Fair,0,1,Current,Small,0.9361,Critical
BRW_04583,Rushil Narang,Delhi,Construction,BR_10,LO_030,2023-03-27,3000000,12.09,48,530448.0,79134.0,0.149,752,4,30,Regular,Property,0,Critical,Stressed,1,21,Excellent,0,1,DPD 1-30,Medium,0.8459,Red
BRW_04584,Isha Bose,Punjab,Food & Beverage,BR_16,LO_012,2022-12-26,500000,11.83,36,62639.0,16566.0,0.264,716,0,30,Irregular,Inventory,1,Amber,Stressed,1,24,Good,0,0,DPD 1-30,Small,0.79,Red
BRW_04585,Ayushman Sarma,Maharashtra,Electronics,BR_03,LO_013,2024-01-10,500000,12.28,60,52415.0,11193.0,0.214,758,3,15,Regular,Property,1,Critical,Active,0,11,Excellent,0,1,DPD 1-30,Small,0.7858,Red
BRW_04586,Vedika Gala,Tamil Nadu,Textile,BR_19,LO_040,2022-08-07,2000000,13.91,18,470706.0,123746.0,0.263,682,0,90,Regular,Property,0,Red,NPA,1,29,Good,0,0,DPD 61-90,Medium,0.8307,Red
BRW_04587,Yuvraj Bera,Delhi,Construction,BR_11,LO_004,2023-10-06,10000000,15.66,60,3237882.56,241377.0,0.07,640,0,0,Regular,Gold,0,Red,Active,0,15,Fair,0,0,Current,Enterprise,0.3178,Green
BRW_04588,Tanvi Sathe,Telangana,Construction,BR_15,LO_026,2024-02-06,7500000,12.82,36,2266474.0,252054.0,0.111,747,4,0,Regular,Property,2,Critical,Active,0,11,Excellent,0,1,Current,Enterprise,0.6429,Amber
BRW_04589,Unni Kar,Maharashtra,Retail Trade,BR_18,LO_001,2022-06-05,1000000,17.72,18,197676.0,63672.0,0.322,683,6,15,Regular,Property,1,Critical,Defaulted,1,31,Good,0,1,DPD 1-30,Small,0.8023,Red
BRW_04590,Faras Menon,Haryana,Textile,BR_20,LO_027,2023-02-26,1000000,17.16,18,224887.0,63406.0,0.282,640,1,15,Regular,Unsecured,0,Red,Active,0,22,Fair,0,0,DPD 1-30,Small,0.534,Amber
BRW_04591,Praneel Ravel,Karnataka,Retail Trade,BR_19,LO_023,2023-09-23,500000,15.14,12,77736.0,45162.0,0.581,774,0,0,Regular,Unsecured,0,Amber,Active,0,15,Excellent,1,0,Current,Small,0.318,Green
BRW_04592,Parth Sehgal,Haryana,Textile,BR_07,LO_038,2023-12-05,1000000,16.57,48,124027.0,28633.0,0.231,787,0,0,Regular,Property,0,Amber,Active,0,13,Excellent,0,0,Current,Small,0.2454,Green
BRW_04593,Sanya Madan,Gujarat,Retail Trade,BR_06,LO_011,2023-03-30,500000,14.06,12,105080.0,44907.0,0.427,655,2,0,Irregular,Machinery,2,Red,Active,0,21,Fair,0,0,Current,Small,0.4998,Amber
BRW_04594,Megha Bose,West Bengal,Electronics,BR_09,LO_039,2024-05-30,7500000,11.76,12,1538590.0,665524.0,0.433,594,1,0,Regular,Machinery,0,Red,Active,0,7,Poor,0,0,Current,Enterprise,0.759,Red
BRW_04595,Jagat Raja,Gujarat,Agri Processing,BR_13,LO_021,2022-08-11,500000,17.83,60,110460.0,12650.0,0.115,760,0,0,Regular,Machinery,0,Red,Defaulted,1,29,Excellent,0,0,Current,Small,0.8226,Red
BRW_04596,Hemani Venkataraman,Karnataka,Food & Beverage,BR_08,LO_022,2022-03-30,2000000,12.39,36,674514.0,66801.0,0.099,711,0,0,Regular,Unsecured,0,Red,Active,0,33,Good,0,0,Current,Medium,0.7964,Red
BRW_04597,Qarin Dixit,Rajasthan,Food & Beverage,BR_18,LO_028,2022-04-13,10000000,18.14,60,2430517.0,254696.0,0.105,730,6,15,Regular,Gold,2,Critical,Active,0,33,Good,0,1,DPD 1-30,Enterprise,0.3447,Green
BRW_04598,Aishani Sen,West Bengal,Textile,BR_03,LO_038,2022-05-24,5000000,15.5,36,1217791.0,174553.0,0.143,734,0,0,Regular,Gold,0,Amber,Active,0,31,Good,0,0,Current,Large,0.1133,Green
BRW_04599,Nihal Dugar,Maharashtra,Auto Parts,BR_01,LO_006,2024-02-10,1500000,13.64,60,171850.0,34623.0,0.201,682,4,0,Regular,Property,2,Critical,Active,0,10,Good,0,1,Current,Medium,0.9425,Critical
BRW_04600,Faraj Sharaf,Maharashtra,Chemicals,BR_18,LO_025,2022-05-07,10000000,14.97,18,3237882.56,623706.0,0.179,814,5,0,Non-Filer,Machinery,0,Red,Active,0,32,Excellent,0,1,Current,Enterprise,0.5957,Amber
BRW_04601,Girindra Pandit,Madhya Pradesh,Construction,BR_04,LO_004,2023-08-27,10000000,15.01,36,2886681.0,346702.0,0.12,744,5,0,Non-Filer,Machinery,2,Critical,Active,0,16,Excellent,0,1,Current,Enterprise,0.9452,Critical
BRW_04602,Jeremiah Koshy,Tamil Nadu,Construction,BR_18,LO_034,2024-01-18,750000,11.66,36,237633.0,24789.0,0.104,784,1,30,Irregular,Property,0,Red,Stressed,0,11,Excellent,0,0,DPD 1-30,Small,0.4408,Green
BRW_04603,Krishna Gupta,Delhi,Textile,BR_16,LO_026,2023-01-29,3000000,13.99,60,575583.0,69789.0,0.121,750,0,60,Regular,Property,0,Amber,Stressed,1,23,Excellent,0,0,DPD 31-60,Medium,0.3506,Green
BRW_04604,Dayamai Toor,Karnataka,Electronics,BR_18,LO_039,2022-12-26,1500000,16.68,24,323361.0,73932.0,0.229,744,6,0,Irregular,Property,0,Red,Active,0,24,Excellent,0,1,Current,Medium,0.5984,Amber
BRW_04605,Nisha Desai,Tamil Nadu,Retail Trade,BR_03,LO_027,2023-03-16,7500000,15.07,18,1657219.0,468133.0,0.282,811,1,30,Regular,Property,2,Critical,Stressed,1,21,Excellent,0,0,DPD 1-30,Enterprise,0.8116,Red
BRW_04606,Finn Saraf,Punjab,Auto Parts,BR_14,LO_039,2022-11-19,5000000,13.21,18,662027.0,307728.0,0.465,792,0,60,Irregular,Property,2,Amber,Stressed,0,25,Excellent,0,0,DPD 31-60,Large,0.3409,Green
BRW_04607,Balveer Kari,West Bengal,Agri Processing,BR_10,LO_021,2024-03-21,5000000,13.85,24,1330810.0,239710.0,0.18,736,5,45,Regular,Property,2,Critical,Stressed,0,9,Good,0,1,DPD 31-60,Large,0.7532,Red
BRW_04608,Daniel Sule,Haryana,Retail Trade,BR_05,LO_021,2022-05-24,10000000,17.54,60,3237882.56,251438.0,0.078,736,6,0,Irregular,Property,0,Red,Active,0,31,Good,0,1,Current,Enterprise,0.29,Green
BRW_04609,Aadi Sankaran,Madhya Pradesh,Retail Trade,BR_08,LO_029,2022-09-11,2000000,15.18,60,248401.0,47769.0,0.192,756,4,90,Non-Filer,Machinery,0,Critical,NPA,0,28,Excellent,0,1,DPD 61-90,Medium,0.9063,Critical
BRW_04610,Anika Chacko,Gujarat,Textile,BR_18,LO_034,2022-10-11,3000000,15.2,18,309917.0,187436.0,0.605,654,3,0,Regular,Machinery,0,Critical,Defaulted,1,27,Fair,1,1,Current,Medium,0.9,Critical
BRW_04611,Advika Ghose,Rajasthan,Textile,BR_05,LO_027,2023-10-23,500000,18.23,60,139659.0,12759.0,0.091,758,0,0,Regular,Property,1,Critical,Active,0,14,Excellent,0,0,Current,Small,0.6315,Amber
BRW_04612,Chakradhar Dube,Tamil Nadu,Electronics,BR_12,LO_026,2022-03-28,3000000,13.75,48,461293.0,81603.0,0.177,757,0,0,Regular,Unsecured,0,Green,Active,0,33,Excellent,0,0,Current,Medium,0.1741,Green
BRW_04613,Joshua Toor,Karnataka,Construction,BR_04,LO_005,2022-09-12,750000,14.86,48,186332.0,20819.0,0.112,607,1,0,Regular,Machinery,0,Red,Active,0,28,Poor,0,0,Current,Small,0.8131,Red
BRW_04614,Pallavi Dube,Uttar Pradesh,Textile,BR_12,LO_020,2023-07-21,3000000,17.18,24,803564.0,148586.0,0.185,653,5,0,Non-Filer,Gold,2,Critical,Active,0,17,Fair,0,1,Current,Medium,0.933,Critical
BRW_04615,Nisha Johal,Haryana,Textile,BR_13,LO_008,2023-09-08,10000000,16.81,36,1669159.0,355582.0,0.213,712,5,0,Regular,Unsecured,2,Critical,Active,0,16,Good,0,1,Current,Enterprise,0.6012,Amber
BRW_04616,Yamini Roy,Tamil Nadu,Textile,BR_14,LO_018,2023-09-07,7500000,13.36,48,2250667.0,202548.0,0.09,704,4,0,Regular,Property,0,Red,Defaulted,1,16,Good,0,1,Current,Enterprise,0.581,Amber
BRW_04617,Mitali Chanda,West Bengal,Electronics,BR_14,LO_005,2024-01-09,10000000,12.56,60,2284970.0,225284.0,0.099,635,1,30,Irregular,Machinery,0,Amber,Stressed,0,11,Fair,0,0,DPD 1-30,Enterprise,0.2513,Green
BRW_04618,Ansh Kale,Haryana,Construction,BR_19,LO_004,2023-09-15,7500000,16.4,24,2359723.0,368658.0,0.156,643,3,45,Regular,Machinery,2,Critical,Stressed,1,15,Fair,0,1,DPD 31-60,Enterprise,0.9436,Critical
BRW_04619,Oni Dugal,Telangana,Agri Processing,BR_10,LO_005,2022-10-19,1000000,13.3,48,286089.0,26976.0,0.094,706,5,0,Regular,Machinery,0,Critical,Active,0,26,Good,0,1,Current,Small,0.8889,Critical
BRW_04620,Dayita Gara,Tamil Nadu,Agri Processing,BR_09,LO_016,2024-03-08,7500000,17.96,12,2358865.0,687457.0,0.291,700,0,45,Regular,Property,1,Critical,Stressed,1,9,Good,0,0,DPD 31-60,Enterprise,0.7536,Red
BRW_04621,Advika Trivedi,Madhya Pradesh,Chemicals,BR_18,LO_009,2023-12-09,3000000,12.4,24,256330.0,141781.0,0.553,668,1,45,Irregular,Gold,1,Red,Stressed,1,12,Fair,1,0,DPD 31-60,Medium,0.8422,Red
BRW_04622,Tejas Anand,Uttar Pradesh,Chemicals,BR_17,LO_025,2022-01-28,3000000,13.73,18,437240.0,185366.0,0.424,804,0,30,Regular,Property,1,Red,Stressed,0,35,Excellent,0,0,DPD 1-30,Medium,0.2855,Green
BRW_04623,Priya Uppal,Uttar Pradesh,Textile,BR_05,LO_038,2024-05-18,3000000,11.88,48,312906.0,78824.0,0.252,596,5,0,Irregular,Unsecured,0,Critical,Active,0,7,Poor,0,1,Current,Medium,0.7807,Red
BRW_04624,Orinder Sandal,Uttar Pradesh,Chemicals,BR_02,LO_008,2024-05-17,1000000,16.42,18,199362.0,63055.0,0.316,804,3,15,Regular,Gold,1,Red,Active,0,7,Excellent,0,1,DPD 1-30,Small,0.5623,Amber
BRW_04625,Michael Thakur,Telangana,Construction,BR_10,LO_001,2023-11-06,500000,17.74,24,160144.0,24899.0,0.155,796,2,75,Regular,Machinery,2,Critical,Stressed,0,14,Excellent,0,0,DPD 61-90,Small,0.6309,Amber
BRW_04626,Bhavna Dhillon,Tamil Nadu,Electronics,BR_01,LO_031,2024-06-15,1500000,15.95,48,309353.0,42472.0,0.137,676,1,15,Regular,Property,0,Green,Active,0,6,Fair,0,0,DPD 1-30,Medium,0.5888,Amber
BRW_04627,Aarna Bali,Tamil Nadu,Agri Processing,BR_08,LO_033,2022-11-05,3000000,18.06,18,928267.0,191503.0,0.206,634,3,0,Non-Filer,Machinery,2,Critical,Active,0,26,Fair,0,1,Current,Medium,0.9258,Critical
BRW_04628,Kritika Madan,Telangana,Retail Trade,BR_08,LO_005,2022-07-30,750000,12.4,36,126253.0,25054.0,0.198,716,0,0,Regular,Property,2,Amber,Active,0,29,Good,0,0,Current,Small,0.5329,Amber
BRW_04629,Omya Vora,West Bengal,Agri Processing,BR_06,LO_018,2023-06-15,5000000,12.11,36,858419.0,166334.0,0.194,798,1,0,Regular,Property,0,Amber,Active,0,18,Excellent,0,0,Current,Large,0.3062,Green
BRW_04630,Udyati Bhargava,Uttar Pradesh,Agri Processing,BR_05,LO_036,2023-09-14,5000000,17.37,12,1609008.0,456902.0,0.284,796,0,0,Non-Filer,Gold,0,Amber,Active,0,15,Excellent,0,0,Current,Large,0.3164,Green
BRW_04631,Lucky Wable,Madhya Pradesh,Construction,BR_18,LO_020,2023-06-06,1500000,17.49,60,292455.0,37675.0,0.129,775,1,0,Non-Filer,Machinery,1,Critical,Active,0,19,Excellent,0,0,Current,Medium,0.915,Critical
BRW_04632,Hritik Keer,Telangana,Chemicals,BR_07,LO_024,2022-07-13,1500000,17.32,24,439855.0,74394.0,0.169,780,3,0,Irregular,Machinery,0,Red,Active,0,30,Excellent,0,1,Current,Medium,0.6798,Amber
BRW_04633,Pranav Mammen,Uttar Pradesh,Retail Trade,BR_04,LO_019,2024-02-05,500000,17.09,60,71946.0,12450.0,0.173,689,6,30,Regular,Gold,0,Red,Stressed,1,11,Good,0,1,DPD 1-30,Small,0.7197,Amber
BRW_04634,Manbir Toor,Haryana,Construction,BR_01,LO_028,2023-02-06,750000,14.04,60,252132.0,17466.0,0.069,786,3,45,Regular,Property,0,Red,Stressed,0,23,Excellent,0,1,DPD 31-60,Small,0.2302,Green
